customer_id,month_idx,month,logins,feature_usage_score,support_tickets,payment_failed
CUST-1254,6,2024-12,3,17,2,0
CUST-1255,5,2024-10,5,50,0,0
CUST-1255,6,2024-12,5,36,0,0
CUST-1255,7,2024-12,2,21,0,0
CUST-1256,5,2024-10,2,15,0,0
CUST-1257,5,2024-10,19,47,0,0
CUST-1257,6,2024-12,12,85,0,0
CUST-1257,7,2024-12,10,38,0,0
CUST-1257,8,2025-01,24,85,1,0
CUST-1257,9,2025-03,15,64,0,0
CUST-1257,10,2025-04,15,74,0,0
CUST-1257,11,2025-05,11,57,1,0
CUST-1257,12,2025-06,4,15,0,0
CUST-1258,5,2024-10,23,93,2,0
CUST-1258,6,2024-12,20,95,1,0
CUST-1258,7,2024-12,14,66,0,0
CUST-1258,8,2025-01,18,31,0,0
CUST-1258,9,2025-03,1,9,1,0
CUST-1259,5,2024-10,8,52,0,0
CUST-1259,6,2024-12,6,22,1,0
CUST-1259,7,2024-12,1,8,1,0
CUST-1260,5,2024-10,16,60,0,0
CUST-1260,6,2024-12,12,59,1,0
CUST-1260,7,2024-12,10,76,0,0
CUST-1260,8,2025-01,9,30,0,0
CUST-1260,9,2025-03,3,14,0,0
CUST-1261,5,2024-10,15,60,1,0
CUST-1261,6,2024-12,3,72,0,0
CUST-1261,7,2024-12,2,12,1,0
CUST-1262,5,2024-10,19,100,0,0
CUST-1262,6,2024-12,11,75,2,0
CUST-1262,7,2024-12,9,60,1,0
CUST-1262,8,2025-01,19,65,0,0
CUST-1262,9,2025-03,11,93,0,0
CUST-1262,10,2025-04,10,98,0,0
CUST-1262,11,2025-05,12,35,1,0
CUST-1262,12,2025-06,16,82,0,0
CUST-1262,13,2025-07,16,95,0,0
CUST-1262,14,2025-08,10,79,0,0
CUST-1262,15,2025-09,19,77,0,0
CUST-1262,16,2025-10,15,71,0,0
CUST-1262,17,2025-11,8,41,3,0
CUST-1262,18,2025-12,9,89,0,0
CUST-1262,19,2026-01,20,94,1,0
CUST-1262,20,2026-02,10,38,0,0
CUST-1262,21,2026-03,2,20,0,0
CUST-1263,5,2024-10,13,57,0,0
CUST-1263,6,2024-12,24,66,1,0
CUST-1263,7,2024-12,4,9,2,0
CUST-1264,5,2024-10,3,13,1,0
CUST-1265,5,2024-10,18,53,1,0
CUST-1265,6,2024-12,19,38,2,0
CUST-1265,7,2024-12,30,40,0,0
CUST-1265,8,2025-01,18,44,0,0
CUST-1265,9,2025-03,25,71,0,0
CUST-1265,10,2025-04,22,57,0,0
CUST-1265,11,2025-05,23,75,0,0
CUST-1265,12,2025-06,15,24,2,0
CUST-1265,13,2025-07,24,48,0,0
CUST-1265,14,2025-08,23,58,0,0
CUST-1265,15,2025-09,15,42,1,0
CUST-1265,16,2025-10,18,48,0,0
CUST-1265,17,2025-11,20,58,0,0
CUST-1265,18,2025-12,30,66,0,0
CUST-1265,19,2026-01,22,48,0,0
CUST-1265,20,2026-02,17,56,0,0
CUST-1265,21,2026-03,17,36,0,0
CUST-1265,22,2026-04,18,34,0,0
CUST-1265,23,2026-05,20,54,1,0
CUST-1266,5,2024-10,7,66,0,0
CUST-1266,6,2024-12,7,95,0,0
CUST-1266,7,2024-12,5,87,0,0
CUST-1266,8,2025-01,5,39,0,0
CUST-1266,9,2025-03,12,36,3,0
CUST-1266,10,2025-04,14,46,2,0
CUST-1266,11,2025-05,13,39,0,0
CUST-1266,12,2025-06,8,75,0,0
CUST-1266,13,2025-07,11,40,0,0
CUST-1266,14,2025-08,6,84,1,0
CUST-1266,15,2025-09,16,63,0,0
CUST-1266,16,2025-10,13,77,0,0
CUST-1266,17,2025-11,12,34,0,0
CUST-1266,18,2025-12,10,57,0,0
CUST-1266,19,2026-01,3,78,1,0
CUST-1266,20,2026-02,11,99,0,0
CUST-1266,21,2026-03,16,82,0,0
CUST-1266,22,2026-04,13,74,1,0
CUST-1266,23,2026-05,1,14,1,0
CUST-1267,5,2024-10,15,94,0,0
CUST-1267,6,2024-12,22,66,0,0
CUST-1267,7,2024-12,19,50,2,0
CUST-1267,8,2025-01,9,34,0,0
CUST-1267,9,2025-03,25,65,0,0
CUST-1267,10,2025-04,7,32,0,0
CUST-1267,11,2025-05,17,51,2,0
CUST-1267,12,2025-06,13,79,0,0
CUST-1267,13,2025-07,20,63,0,0
CUST-1267,14,2025-08,20,63,0,0
CUST-1267,15,2025-09,3,12,0,0
CUST-1268,5,2024-10,20,55,1,0
CUST-1268,6,2024-12,24,38,0,0
CUST-1268,7,2024-12,17,52,0,0
CUST-1268,8,2025-01,22,86,2,0
CUST-1268,9,2025-03,21,90,0,0
CUST-1268,10,2025-04,20,32,0,0
CUST-1268,11,2025-05,24,78,1,0
CUST-1268,12,2025-06,15,73,0,0
CUST-1268,13,2025-07,19,80,1,0
CUST-1268,14,2025-08,13,54,0,0
CUST-1268,15,2025-09,15,74,0,0
CUST-1268,16,2025-10,19,64,0,0
CUST-1268,17,2025-11,14,95,0,0
CUST-1268,18,2025-12,18,74,0,0
CUST-1268,19,2026-01,19,27,0,0
CUST-1268,20,2026-02,17,43,0,0
CUST-1268,21,2026-03,25,44,0,0
CUST-1268,22,2026-04,22,81,0,0
CUST-1268,23,2026-05,16,30,0,0
CUST-1269,5,2024-10,10,66,1,0
CUST-1269,6,2024-12,3,16,0,0
CUST-1270,5,2024-10,23,55,1,0
CUST-1270,6,2024-12,22,58,2,0
CUST-1270,7,2024-12,22,73,0,0
CUST-1270,8,2025-01,16,33,0,0
CUST-1270,9,2025-03,15,76,0,0
CUST-1270,10,2025-04,14,37,0,0
CUST-1270,11,2025-05,26,33,1,0
CUST-1270,12,2025-06,16,33,0,0
CUST-1270,13,2025-07,26,60,1,0
CUST-1270,14,2025-08,25,99,0,0
CUST-1270,15,2025-09,18,90,0,0
CUST-1270,16,2025-10,14,75,1,0
CUST-1270,17,2025-11,19,57,1,0
CUST-1270,18,2025-12,28,38,0,0
CUST-1270,19,2026-01,15,41,0,0
CUST-1270,20,2026-02,19,53,0,0
CUST-1270,21,2026-03,16,62,0,0
CUST-1270,22,2026-04,3,9,0,0
CUST-1271,5,2024-10,1,9,0,0
CUST-1272,5,2024-10,5,77,0,0
CUST-1272,6,2024-12,4,50,0,0
CUST-1272,7,2024-12,19,75,2,0
CUST-1272,8,2025-01,4,36,0,1
CUST-1272,9,2025-03,6,46,0,1
CUST-1272,10,2025-04,15,68,2,0
CUST-1272,11,2025-05,6,66,0,0
CUST-1272,12,2025-06,12,73,1,0
CUST-1272,13,2025-07,5,51,0,0
CUST-1272,14,2025-08,6,38,2,0
CUST-1272,15,2025-09,10,48,0,1
CUST-1272,16,2025-10,10,35,0,0
CUST-1272,17,2025-11,7,44,2,0
CUST-1272,18,2025-12,15,86,1,0
CUST-1272,19,2026-01,9,80,0,0
CUST-1272,20,2026-02,9,35,0,0
CUST-1272,21,2026-03,10,45,2,1
CUST-1272,22,2026-04,2,10,0,0
CUST-1273,5,2024-10,12,53,0,0
CUST-1273,6,2024-12,7,28,0,0
CUST-1273,7,2024-12,2,12,0,0
CUST-1274,5,2024-10,10,60,2,0
CUST-1274,6,2024-12,19,79,0,0
CUST-1274,7,2024-12,14,51,0,0
CUST-1274,8,2025-01,8,50,0,0
CUST-1274,9,2025-03,23,67,0,0
CUST-1274,10,2025-04,16,97,2,0
CUST-1274,11,2025-05,18,48,1,0
CUST-1274,12,2025-06,3,12,3,0
CUST-1275,5,2024-10,17,56,0,0
CUST-1275,6,2024-12,14,71,0,0
CUST-1275,7,2024-12,21,34,2,0
CUST-1275,8,2025-01,14,59,0,0
CUST-1275,9,2025-03,24,59,2,0
CUST-1275,10,2025-04,21,34,0,0
CUST-1275,11,2025-05,21,38,1,0
CUST-1275,12,2025-06,15,71,0,0
CUST-1275,13,2025-07,18,41,0,0
CUST-1275,14,2025-08,19,58,0,0
CUST-1275,15,2025-09,20,73,3,0
CUST-1275,16,2025-10,19,70,2,0
CUST-1275,17,2025-11,12,73,0,0
CUST-1275,18,2025-12,18,84,0,0
CUST-1275,19,2026-01,20,55,0,0
CUST-1275,20,2026-02,22,57,1,0
CUST-1275,21,2026-03,29,50,0,0
CUST-1275,22,2026-04,24,91,0,0
CUST-1275,23,2026-05,29,68,1,0
CUST-1276,5,2024-10,7,40,1,0
CUST-1276,6,2024-12,12,65,1,1
CUST-1276,7,2024-12,9,79,2,0
CUST-1276,8,2025-01,3,87,1,0
CUST-1276,9,2025-03,3,83,0,0
CUST-1276,10,2025-04,5,38,1,0
CUST-1276,11,2025-05,8,63,1,0
CUST-1276,12,2025-06,3,61,0,0
CUST-1276,13,2025-07,4,84,1,0
CUST-1276,14,2025-08,1,20,1,0
CUST-1277,5,2024-10,10,100,0,0
CUST-1277,6,2024-12,2,18,0,0
CUST-1278,5,2024-10,10,61,1,0
CUST-1278,6,2024-12,5,71,0,0
CUST-1278,7,2024-12,7,59,0,0
CUST-1278,8,2025-01,17,87,0,0
CUST-1278,9,2025-03,13,45,0,0
CUST-1278,10,2025-04,6,51,0,0
CUST-1278,11,2025-05,1,30,1,0
CUST-1279,5,2024-10,14,70,0,0
CUST-1279,6,2024-12,21,52,0,0
CUST-1279,7,2024-12,19,51,0,0
CUST-1279,8,2025-01,17,100,0,0
CUST-1279,9,2025-03,28,94,0,0
CUST-1279,10,2025-04,15,84,1,0
CUST-1279,11,2025-05,23,52,1,0
CUST-1279,12,2025-06,17,38,0,0
CUST-1279,13,2025-07,30,36,1,0
CUST-1279,14,2025-08,12,100,1,0
CUST-1279,15,2025-09,14,59,1,0
CUST-1279,16,2025-10,29,74,0,0
CUST-1279,17,2025-11,22,92,0,0
CUST-1279,18,2025-12,16,36,0,0
CUST-1279,19,2026-01,21,41,0,0
CUST-1279,20,2026-02,22,63,0,0
CUST-1279,21,2026-03,30,94,0,0
CUST-1279,22,2026-04,30,100,0,0
CUST-1279,23,2026-05,22,58,0,0
CUST-1280,5,2024-10,13,72,0,0
CUST-1280,6,2024-12,2,80,0,0
CUST-1280,7,2024-12,12,73,1,0
CUST-1280,8,2025-01,12,82,0,0
CUST-1280,9,2025-03,12,75,0,0
CUST-1280,10,2025-04,8,99,0,0
CUST-1280,11,2025-05,6,79,0,0
CUST-1280,12,2025-06,7,82,0,0
CUST-1280,13,2025-07,4,99,0,0
CUST-1280,14,2025-08,12,56,0,0
CUST-1280,15,2025-09,11,69,0,0
CUST-1280,16,2025-10,4,97,0,0
CUST-1280,17,2025-11,3,28,0,0
CUST-1281,5,2024-10,3,22,0,0
CUST-1282,5,2024-10,8,94,0,0
CUST-1282,6,2024-12,15,100,1,0
CUST-1282,7,2024-12,15,44,0,0
CUST-1282,8,2025-01,9,63,0,0
CUST-1282,9,2025-03,7,57,0,0
CUST-1282,10,2025-04,5,100,3,0
CUST-1282,11,2025-05,9,48,0,0
CUST-1282,12,2025-06,6,94,1,0
CUST-1282,13,2025-07,5,98,0,0
CUST-1282,14,2025-08,11,87,0,0
CUST-1282,15,2025-09,1,22,1,0
CUST-1283,5,2024-10,16,77,0,0
CUST-1283,6,2024-12,16,70,0,0
CUST-1283,7,2024-12,14,78,1,0
CUST-1283,8,2025-01,14,59,1,0
CUST-1283,9,2025-03,15,52,1,0
CUST-1283,10,2025-04,20,40,0,0
CUST-1283,11,2025-05,12,97,0,0
CUST-1283,12,2025-06,11,43,0,0
CUST-1283,13,2025-07,18,38,0,0
CUST-1283,14,2025-08,18,36,1,0
CUST-1283,15,2025-09,16,63,1,0
CUST-1283,16,2025-10,10,41,0,0
CUST-1283,17,2025-11,21,85,0,1
CUST-1283,18,2025-12,19,31,0,0
CUST-1283,19,2026-01,18,59,0,0
CUST-1283,20,2026-02,17,86,0,0
CUST-1283,21,2026-03,14,72,0,0
CUST-1283,22,2026-04,22,74,0,0
CUST-1283,23,2026-05,12,86,0,0
CUST-1284,5,2024-10,15,69,0,0
CUST-1284,6,2024-12,14,53,0,0
CUST-1284,7,2024-12,2,7,1,0
CUST-1285,5,2024-10,1,9,1,0
CUST-1286,5,2024-10,5,99,0,0
CUST-1286,6,2024-12,5,37,0,0
CUST-1286,7,2024-12,4,56,0,0
CUST-1286,8,2025-01,6,90,2,0
CUST-1286,9,2025-03,15,77,0,0
CUST-1286,10,2025-04,14,74,0,0
CUST-1286,11,2025-05,14,74,0,0
CUST-1286,12,2025-06,9,39,0,0
CUST-1286,13,2025-07,10,81,0,0
CUST-1286,14,2025-08,3,97,0,0
CUST-1286,15,2025-09,4,66,2,0
CUST-1286,16,2025-10,8,56,0,0
CUST-1286,17,2025-11,14,73,1,0
CUST-1286,18,2025-12,3,99,0,0
CUST-1286,19,2026-01,5,96,1,0
CUST-1286,20,2026-02,10,100,1,0
CUST-1286,21,2026-03,15,48,0,0
CUST-1286,22,2026-04,10,69,0,0
CUST-1286,23,2026-05,4,67,1,0
CUST-1287,5,2024-10,13,88,1,0
CUST-1287,6,2024-12,6,71,0,1
CUST-1287,7,2024-12,4,64,0,0
CUST-1287,8,2025-01,11,29,1,0
CUST-1287,9,2025-03,10,57,0,0
CUST-1287,10,2025-04,13,81,0,0
CUST-1287,11,2025-05,4,72,0,0
CUST-1287,12,2025-06,8,79,0,0
CUST-1287,13,2025-07,10,83,0,0
CUST-1287,14,2025-08,5,84,0,0
CUST-1287,15,2025-09,6,71,0,0
CUST-1287,16,2025-10,1,22,0,0
CUST-1288,5,2024-10,10,56,0,0
CUST-1288,6,2024-12,1,19,1,0
CUST-1289,5,2024-10,1,10,0,0
CUST-1290,5,2024-10,8,65,0,0
CUST-1290,6,2024-12,5,33,0,0
CUST-1290,7,2024-12,9,58,0,0
CUST-1290,8,2025-01,4,28,0,0
CUST-1290,9,2025-03,8,66,0,0
CUST-1290,10,2025-04,8,64,1,0
CUST-1290,11,2025-05,9,22,1,0
CUST-1290,12,2025-06,8,69,0,0
CUST-1290,13,2025-07,1,19,3,0
CUST-1291,5,2024-10,11,75,2,0
CUST-1291,6,2024-12,25,89,1,0
CUST-1291,7,2024-12,16,35,2,0
CUST-1291,8,2025-01,19,37,0,0
CUST-1291,9,2025-03,12,87,0,0
CUST-1291,10,2025-04,22,49,0,0
CUST-1291,11,2025-05,9,72,0,0
CUST-1291,12,2025-06,10,70,0,0
CUST-1291,13,2025-07,13,32,0,0
CUST-1291,14,2025-08,13,44,1,0
CUST-1291,15,2025-09,12,69,0,0
CUST-1291,16,2025-10,15,76,0,0
CUST-1291,17,2025-11,13,66,0,0
CUST-1291,18,2025-12,17,59,1,0
CUST-1291,19,2026-01,7,81,0,0
CUST-1291,20,2026-02,24,80,0,0
CUST-1291,21,2026-03,18,72,0,0
CUST-1291,22,2026-04,17,63,0,0
CUST-1291,23,2026-05,22,43,0,0
CUST-1292,6,2024-12,3,44,1,0
CUST-1292,7,2024-12,10,82,0,1
CUST-1292,8,2025-01,3,72,0,0
CUST-1292,9,2025-03,1,20,0,0
CUST-1293,6,2024-12,5,94,1,0
CUST-1293,7,2024-12,11,89,0,0
CUST-1293,8,2025-01,16,35,0,0
CUST-1293,9,2025-03,6,95,0,0
CUST-1293,10,2025-04,10,74,3,0
CUST-1293,11,2025-05,13,46,0,0
CUST-1293,12,2025-06,6,40,0,0
CUST-1293,13,2025-07,2,34,0,0
CUST-1293,14,2025-08,13,50,1,0
CUST-1293,15,2025-09,16,49,0,0
CUST-1293,16,2025-10,7,63,2,0
CUST-1293,17,2025-11,2,70,0,0
CUST-1293,18,2025-12,4,63,0,0
CUST-1293,19,2026-01,1,9,0,1
CUST-1294,6,2024-12,4,74,0,0
CUST-1294,7,2024-12,11,49,0,1
CUST-1294,8,2025-01,14,40,1,0
CUST-1294,9,2025-03,4,59,0,0
CUST-1294,10,2025-04,12,47,0,0
CUST-1294,11,2025-05,2,8,1,0
CUST-1295,6,2024-12,10,42,0,0
CUST-1295,7,2024-12,8,100,0,0
CUST-1295,8,2025-01,15,45,0,0
CUST-1295,9,2025-03,19,77,2,0
CUST-1295,10,2025-04,8,62,0,0
CUST-1295,11,2025-05,16,70,0,0
CUST-1295,12,2025-06,19,93,0,0
CUST-1295,13,2025-07,12,51,0,0
CUST-1295,14,2025-08,9,94,0,0
CUST-1295,15,2025-09,10,88,0,0
CUST-1295,16,2025-10,12,37,0,0
CUST-1295,17,2025-11,23,76,0,0
CUST-1295,18,2025-12,16,55,0,0
CUST-1295,19,2026-01,11,100,0,0
CUST-1295,20,2026-02,2,30,0,0
CUST-1296,6,2024-12,22,100,0,0
CUST-1296,7,2024-12,30,83,0,0
CUST-1296,8,2025-01,23,100,1,0
CUST-1296,9,2025-03,26,90,0,0
CUST-1296,10,2025-04,20,40,2,0
CUST-1296,11,2025-05,24,46,2,0
CUST-1296,12,2025-06,18,58,2,0
CUST-1296,13,2025-07,20,95,0,0
CUST-1296,14,2025-08,24,95,0,0
CUST-1296,15,2025-09,26,61,2,0
CUST-1296,16,2025-10,24,100,0,0
CUST-1296,17,2025-11,25,88,0,0
CUST-1296,18,2025-12,20,68,0,0
CUST-1296,19,2026-01,15,43,0,0
CUST-1296,20,2026-02,15,42,1,0
CUST-1296,21,2026-03,19,46,0,0
CUST-1296,22,2026-04,15,43,1,0
CUST-1296,23,2026-05,27,100,0,0
CUST-1297,6,2024-12,4,14,0,0
CUST-1298,6,2024-12,12,58,2,0
CUST-1298,7,2024-12,13,33,2,0
CUST-1298,8,2025-01,5,75,1,0
CUST-1298,9,2025-03,10,79,0,0
CUST-1298,10,2025-04,12,63,0,0
CUST-1298,11,2025-05,8,51,0,0
CUST-1298,12,2025-06,8,80,0,0
CUST-1298,13,2025-07,1,22,0,0
CUST-1299,6,2024-12,14,36,0,0
CUST-1299,7,2024-12,11,50,0,0
CUST-1299,8,2025-01,15,27,0,0
CUST-1299,9,2025-03,12,42,2,0
CUST-1299,10,2025-04,3,64,0,0
CUST-1299,11,2025-05,2,22,0,1
CUST-1300,6,2024-12,1,18,0,0
CUST-1301,6,2024-12,18,39,1,0
CUST-1301,7,2024-12,20,82,1,0
CUST-1301,8,2025-01,1,9,0,0
CUST-1302,6,2024-12,6,34,0,0
CUST-1302,7,2024-12,14,32,0,0
CUST-1302,8,2025-01,4,37,1,0
CUST-1302,9,2025-03,11,28,0,0
CUST-1302,10,2025-04,10,69,0,0
CUST-1302,11,2025-05,8,55,1,0
CUST-1302,12,2025-06,6,89,0,0
CUST-1302,13,2025-07,11,92,2,0
CUST-1302,14,2025-08,2,15,0,0
CUST-1303,6,2024-12,19,44,0,0
CUST-1303,7,2024-12,17,34,0,0
CUST-1303,8,2025-01,21,85,0,0
CUST-1303,9,2025-03,20,72,3,0
CUST-1303,10,2025-04,16,70,0,0
CUST-1303,11,2025-05,9,43,1,0
CUST-1303,12,2025-06,20,40,0,0
CUST-1303,13,2025-07,20,85,0,0
CUST-1303,14,2025-08,13,85,0,0
CUST-1303,15,2025-09,2,20,1,0
CUST-1304,6,2024-12,8,35,0,0
CUST-1304,7,2024-12,10,42,1,0
CUST-1304,8,2025-01,2,13,0,0
CUST-1305,6,2024-12,5,79,0,0
CUST-1305,7,2024-12,8,93,1,0
CUST-1305,8,2025-01,1,30,2,0
CUST-1306,6,2024-12,2,14,1,1
CUST-1307,6,2024-12,11,43,0,0
CUST-1307,7,2024-12,7,64,0,0
CUST-1307,8,2025-01,15,76,0,0
CUST-1307,9,2025-03,7,63,0,0
CUST-1307,10,2025-04,14,35,0,0
CUST-1307,11,2025-05,1,24,1,0
CUST-1308,6,2024-12,3,37,0,0
CUST-1308,7,2024-12,3,82,0,0
CUST-1308,8,2025-01,2,78,0,0
CUST-1308,9,2025-03,10,90,0,0
CUST-1308,10,2025-04,3,99,0,0
CUST-1308,11,2025-05,13,92,2,0
CUST-1308,12,2025-06,11,81,0,0
CUST-1308,13,2025-07,9,97,1,0
CUST-1308,14,2025-08,10,78,0,0
CUST-1308,15,2025-09,16,67,1,0
CUST-1308,16,2025-10,4,100,0,0
CUST-1308,17,2025-11,5,94,0,0
CUST-1308,18,2025-12,18,60,0,0
CUST-1308,19,2026-01,17,100,0,0
CUST-1308,20,2026-02,7,68,0,0
CUST-1308,21,2026-03,11,37,1,0
CUST-1308,22,2026-04,3,47,0,1
CUST-1308,23,2026-05,4,62,0,0
CUST-1309,6,2024-12,15,79,0,0
CUST-1309,7,2024-12,11,35,0,0
CUST-1309,8,2025-01,2,61,1,0
CUST-1309,9,2025-03,14,48,1,1
CUST-1309,10,2025-04,4,92,0,0
CUST-1309,11,2025-05,1,25,1,0
CUST-1310,6,2024-12,1,16,0,0
CUST-1311,6,2024-12,5,100,1,0
CUST-1311,7,2024-12,8,33,0,0
CUST-1311,8,2025-01,17,62,0,0
CUST-1311,9,2025-03,17,71,1,0
CUST-1311,10,2025-04,11,73,0,0
CUST-1311,11,2025-05,14,71,1,0
CUST-1311,12,2025-06,12,38,2,0
CUST-1311,13,2025-07,7,71,0,0
CUST-1311,14,2025-08,6,67,0,0
CUST-1311,15,2025-09,5,44,0,0
CUST-1311,16,2025-10,1,22,0,0
CUST-1312,6,2024-12,19,72,0,0
CUST-1312,7,2024-12,23,81,0,0
CUST-1312,8,2025-01,16,46,1,0
CUST-1312,9,2025-03,15,65,0,0
CUST-1312,10,2025-04,8,59,3,0
CUST-1312,11,2025-05,20,61,2,0
CUST-1312,12,2025-06,14,74,0,0
CUST-1312,13,2025-07,7,79,1,0
CUST-1312,14,2025-08,20,44,0,0
CUST-1312,15,2025-09,9,68,0,0
CUST-1312,16,2025-10,13,78,0,0
CUST-1312,17,2025-11,14,46,0,1
CUST-1312,18,2025-12,9,79,0,0
CUST-1312,19,2026-01,6,70,0,0
CUST-1312,20,2026-02,11,91,1,0
CUST-1312,21,2026-03,11,60,1,0
CUST-1312,22,2026-04,9,73,0,0
CUST-1312,23,2026-05,15,57,0,0
CUST-1313,6,2024-12,3,34,1,0
CUST-1313,7,2024-12,12,34,1,0
CUST-1313,8,2025-01,17,97,0,0
CUST-1313,9,2025-03,10,61,1,0
CUST-1313,10,2025-04,6,30,0,0
CUST-1313,11,2025-05,8,100,1,0
CUST-1313,12,2025-06,12,62,0,0
CUST-1313,13,2025-07,14,31,1,0
CUST-1313,14,2025-08,16,33,0,0
CUST-1313,15,2025-09,11,77,0,0
CUST-1313,16,2025-10,10,34,0,0
CUST-1313,17,2025-11,9,95,0,0
CUST-1313,18,2025-12,15,87,0,0
CUST-1313,19,2026-01,12,47,0,0
CUST-1313,20,2026-02,15,61,0,0
CUST-1313,21,2026-03,3,25,0,1
CUST-1314,6,2024-12,16,52,1,0
CUST-1314,7,2024-12,8,59,0,0
CUST-1314,8,2025-01,13,39,0,0
CUST-1314,9,2025-03,9,73,1,0
CUST-1314,10,2025-04,20,45,0,0
CUST-1314,11,2025-05,14,87,0,0
CUST-1314,12,2025-06,2,11,0,0
CUST-1315,6,2024-12,8,92,0,0
CUST-1315,7,2024-12,7,93,0,0
CUST-1315,8,2025-01,23,34,1,0
CUST-1315,9,2025-03,9,89,0,0
CUST-1315,10,2025-04,18,74,3,0
CUST-1315,11,2025-05,13,61,0,0
CUST-1315,12,2025-06,19,56,0,0
CUST-1315,13,2025-07,20,30,0,0
CUST-1315,14,2025-08,24,72,1,0
CUST-1315,15,2025-09,4,27,0,0
CUST-1316,6,2024-12,8,57,0,0
CUST-1316,7,2024-12,6,100,0,0
CUST-1316,8,2025-01,9,72,2,0
CUST-1316,9,2025-03,8,66,0,0
CUST-1316,10,2025-04,11,76,0,0
CUST-1316,11,2025-05,13,88,1,0
CUST-1316,12,2025-06,15,40,0,0
CUST-1316,13,2025-07,13,65,0,0
CUST-1316,14,2025-08,2,61,0,1
CUST-1316,15,2025-09,11,55,2,0
CUST-1316,16,2025-10,14,93,0,0
CUST-1316,17,2025-11,15,45,0,0
CUST-1316,18,2025-12,13,44,0,0
CUST-1316,19,2026-01,6,88,1,0
CUST-1316,20,2026-02,9,74,0,0
CUST-1316,21,2026-03,7,67,1,0
CUST-1316,22,2026-04,17,52,0,0
CUST-1316,23,2026-05,12,57,2,0
CUST-1317,6,2024-12,30,51,0,0
CUST-1317,7,2024-12,15,63,0,0
CUST-1317,8,2025-01,4,18,0,0
CUST-1318,6,2024-12,9,81,0,0
CUST-1318,7,2024-12,9,42,0,0
CUST-1318,8,2025-01,5,43,1,0
CUST-1318,9,2025-03,7,66,1,0
CUST-1318,10,2025-04,3,53,1,0
CUST-1318,11,2025-05,12,47,3,0
CUST-1318,12,2025-06,5,35,2,0
CUST-1318,13,2025-07,6,79,2,0
CUST-1318,14,2025-08,5,44,0,0
CUST-1318,15,2025-09,10,66,2,0
CUST-1318,16,2025-10,3,13,2,0
CUST-1319,6,2024-12,25,99,3,0
CUST-1319,7,2024-12,15,100,1,0
CUST-1319,8,2025-01,10,75,1,0
CUST-1319,9,2025-03,20,92,0,0
CUST-1319,10,2025-04,18,54,1,0
CUST-1319,11,2025-05,14,97,0,0
CUST-1319,12,2025-06,17,59,0,0
CUST-1319,13,2025-07,17,87,1,0
CUST-1319,14,2025-08,21,34,2,0
CUST-1319,15,2025-09,10,72,1,1
CUST-1319,16,2025-10,14,73,0,0
CUST-1319,17,2025-11,12,71,0,0
CUST-1319,18,2025-12,15,62,0,0
CUST-1319,19,2026-01,18,91,0,0
CUST-1319,20,2026-02,20,87,0,0
CUST-1319,21,2026-03,11,96,0,0
CUST-1319,22,2026-04,13,75,0,0
CUST-1319,23,2026-05,7,100,0,0
CUST-1320,6,2024-12,12,66,0,0
CUST-1320,7,2024-12,1,7,0,0
CUST-1321,6,2024-12,1,24,1,0
CUST-1322,6,2024-12,10,58,0,0
CUST-1322,7,2024-12,4,38,0,0
CUST-1322,8,2025-01,10,100,0,0
CUST-1322,9,2025-03,8,53,0,0
CUST-1322,10,2025-04,3,18,2,0
CUST-1323,6,2024-12,12,63,0,0
CUST-1323,7,2024-12,4,54,0,0
CUST-1323,8,2025-01,6,74,0,0
CUST-1323,9,2025-03,7,95,0,0
CUST-1323,10,2025-04,12,63,0,0
CUST-1323,11,2025-05,9,94,0,0
CUST-1323,12,2025-06,12,86,0,0
CUST-1323,13,2025-07,10,60,1,0
CUST-1323,14,2025-08,18,82,0,0
CUST-1323,15,2025-09,9,98,1,0
CUST-1323,16,2025-10,3,93,0,0
CUST-1323,17,2025-11,7,79,0,0
CUST-1323,18,2025-12,13,100,0,0
CUST-1323,19,2026-01,12,60,1,0
CUST-1323,20,2026-02,8,75,0,0
CUST-1323,21,2026-03,10,99,1,0
CUST-1323,22,2026-04,5,82,0,0
CUST-1323,23,2026-05,6,47,0,0
CUST-1324,6,2024-12,3,99,0,0
CUST-1324,7,2024-12,12,31,0,0
CUST-1324,8,2025-01,5,55,0,0
CUST-1324,9,2025-03,8,82,0,0
CUST-1324,10,2025-04,5,61,0,0
CUST-1324,11,2025-05,8,63,1,0
CUST-1324,12,2025-06,14,49,0,0
CUST-1324,13,2025-07,9,43,0,0
CUST-1324,14,2025-08,16,29,0,0
CUST-1324,15,2025-09,3,13,0,1
CUST-1325,6,2024-12,9,61,0,0
CUST-1325,7,2024-12,1,18,0,0
CUST-1326,6,2024-12,2,9,0,0
CUST-1327,6,2024-12,2,19,0,0
CUST-1328,6,2024-12,8,60,0,0
CUST-1328,7,2024-12,5,38,0,0
CUST-1328,8,2025-01,5,81,1,0
CUST-1328,9,2025-03,11,37,3,0
CUST-1328,10,2025-04,5,59,0,0
CUST-1328,11,2025-05,6,36,0,0
CUST-1328,12,2025-06,16,42,0,1
CUST-1328,13,2025-07,5,42,2,0
CUST-1328,14,2025-08,3,48,1,0
CUST-1328,15,2025-09,17,61,1,1
CUST-1328,16,2025-10,9,67,0,0
CUST-1328,17,2025-11,13,99,0,0
CUST-1328,18,2025-12,5,100,2,0
CUST-1328,19,2026-01,1,12,0,0
